g, c, u0
19.12,1.19, 1.055716
19.12,1.20, 1.049095
19.12,1.21, 1.043470
19.12,1.22, 1.038774
19.12,1.23, 1.034923
19.12,1.24, 1.031827
19.12,1.25, 1.029390
19.12,1.26, 1.027503
19.12,1.27, 1.026061
19.12,1.28, 1.024973
19.12,1.29, 1.024159
19.12,1.30, 1.023548
19.12,1.31, 1.023089
19.12,1.32, 1.022733
19.12,1.33, 1.022453
19.12,1.34, 1.022234
19.12,1.35, 1.022063
19.12,1.36, 1.021930
19.12,1.37, 1.021830
19.12,1.38, 1.021751
19.12,1.39, 1.021677
19.12,1.40, 1.021600
19.12,1.41, 1.021526
19.12,1.42, 1.021460
19.12,1.43, 1.021417
19.12,1.44, 1.021411
19.12,1.45, 1.021451
19.12,1.46, 1.021538
19.12,1.47, 1.021670
19.12,1.48, 1.021849
19.12,1.49, 1.022080
19.12,1.50, 1.022364
19.12,1.51, 1.022691
19.12,1.52, 1.023048
19.12,1.53, 1.023422
19.12,1.54, 1.023794
19.12,1.55, 1.024147
19.12,1.56, 1.024463
19.12,1.57, 1.024729
19.12,1.58, 1.024948
19.12,1.59, 1.025136
19.12,1.60, 1.025293
19.12,1.61, 1.025396
19.12,1.62, 1.025420
19.12,1.63, 1.025355
19.12,1.64, 1.025194
19.12,1.65, 1.024934
19.12,1.66, 1.024575
19.12,1.67, 1.024117
19.12,1.68, 1.023566
19.12,1.69, 1.022929
19.12,1.70, 1.022217
19.12,1.71, 1.021443
19.12,1.72, 1.020621
19.12,1.73, 1.019771
